name,crossing_number,strands,braid_word,jones_q,raw_braid_notation,raw_jones_t,comparable
9_48,9,4,"[-1, -1, -2, 1, -2, -1, 3, -2, 1, -2, 3]",-2*q**(-6)+ 3*q**(-5)-4*q**(-4)+ 6*q**(-3)-4*q**(-2)+ 4*q**(-1)-3+ q,"[-1,-1,-2,1,-2,-1,3,-2,1,-2,3]",-2*t^(-6)+ 3*t^(-5)-4*t^(-4)+ 6*t^(-3)-4*t^(-2)+ 4*t^(-1)-3+ t,true
9_49,9,4,"[1, 1, 2, 1, 1, -3, 2, -1, 2, 3, 3]",q**2-2*q**3+ 4*q**4-4*q**5+ 5*q**6-4*q**7+ 3*q**8-2*q**9,"[1,1,2,1,1,-3,2,-1,2,3,3]",t^2-2*t^3+ 4*t^4-4*t^5+ 5*t^6-4*t^7+ 3*t^8-2*t^9,true
9_5,9,5,"[1, 1, 2, -1, 2, 2, 3, -2, 3, 4, -3, 4]",q-2*q**2+ 3*q**3-3*q**4+ 4*q**5-3*q**6+ 3*q**7-2*q**8+ q**9-q**10,"[1,1,2,-1,2,2,3,-2,3,4,-3,4]",t-2*t^2+ 3*t^3-3*t^4+ 4*t^5-3*t^6+ 3*t^7-2*t^8+ t^9-t^10,true
9_6,9,3,"[1, 1, 1, 1, 1, 1, 2, -1, 2, 2]",q**3-q**4+ 3*q**5-3*q**6+ 4*q**7-5*q**8+ 4*q**9-3*q**10+ 2*q**11-q**12,"[1,1,1,1,1,1,2,-1,2,2]",t^3-t^4+ 3*t^5-3*t^6+ 4*t^7-5*t^8+ 4*t^9-3*t^10+ 2*t^11-t^12,true
9_7,9,4,"[1, 1, 1, 1, 2, -1, 2, 3, -2, 3, 3]",q**2-q**3+ 3*q**4-4*q**5+ 5*q**6-5*q**7+ 4*q**8-3*q**9+ 2*q**10-q**11,"[1,1,1,1,2,-1,2,3,-2,3,3]",t^2-t^3+ 3*t^4-4*t^5+ 5*t^6-5*t^7+ 4*t^8-3*t^9+ 2*t^10-t^11,true
9_8,9,5,"[1, 1, -2, 1, -2, -3, 2, 4, -3, 4]",q**(-3)-2*q**(-2)+ 3*q**(-1)-4+ 5*q-5*q**2+ 5*q**3-3*q**4+ 2*q**5-q**6,"[1,1,-2,1,-2,-3,2,4,-3,4]",t^(-3)-2*t^(-2)+ 3*t^(-1)-4+ 5*t-5*t^2+ 5*t^3-3*t^4+ 2*t^5-t^6,true
9_9,9,3,"[1, 1, 1, 1, 1, 2, -1, 2, 2, 2]",q**3-q**4+ 3*q**5-4*q**6+ 5*q**7-5*q**8+ 5*q**9-4*q**10+ 2*q**11-q**12,"[1,1,1,1,1,2,-1,2,2,2]",t^3-t^4+ 3*t^5-4*t^6+ 5*t^7-5*t^8+ 5*t^9-4*t^10+ 2*t^11-t^12,true
10_1,10,6,"[1, 1, 2, -1, 2, 3, -2, 3, 4, -3, -5, 4, -5]",q**(-2)-q**(-1)+ 2-2*q+ 2*q**2-2*q**3+ 2*q**4-2*q**5+ q**6-q**7+ q**8,"[1,1,2,-1,2,3,-2,3,4,-3,-5,4,-5]",t^(-2)-t^(-1)+ 2-2*t+ 2*t^2-2*t^3+ 2*t^4-2*t^5+ t^6-t^7+ t^8,true
10_10,10,5,"[1, 1, -2, 1, -2, -2, -3, 2, -3, -4, 3, -4]",-q**(-7)+ 2*q**(-6)-3*q**(-5)+ 5*q**(-4)-6*q**(-3)+ 7*q**(-2)-7*q**(-1)+ 6-4*q+ 3*q**2-q**3,"[1,1,-2,1,-2,-2,-3,2,-3,-4,3,-4]",-t^(-7)+ 2*t^(-6)-3*t^(-5)+ 5*t^(-4)-6*t^(-3)+ 7*t^(-2)-7*t^(-1)+ 6-4*t+ 3*t^2-t^3,true
10_100,10,3,"[-1, -1, -1, 2, -1, -1, 2, -1, -1, 2]",-q**(-9)+ 3*q**(-8)-6*q**(-7)+ 8*q**(-6)-10*q**(-5)+ 11*q**(-4)-9*q**(-3)+ 8*q**(-2)-5*q**(-1)+ 3-q,"[-1,-1,-1,2,-1,-1,2,-1,-1,2]",-t^(-9)+ 3*t^(-8)-6*t^(-7)+ 8*t^(-6)-10*t^(-5)+ 11*t^(-4)-9*t^(-3)+ 8*t^(-2)-5*t^(-1)+ 3-t,true
10_101,10,5,"[1, 1, 1, 2, -1, 3, -2, 1, 3, 2, 2, 4, -3, 4]",q**2-3*q**3+ 7*q**4-10*q**5+ 14*q**6-14*q**7+ 13*q**8-11*q**9+ 7*q**10-4*q**11+ q**12,"[1,1,1,2,-1,3,-2,1,3,2,2,4,-3,4]",t^2-3*t^3+ 7*t^4-10*t^5+ 14*t^6-14*t^7+ 13*t^8-11*t^9+ 7*t^10-4*t^11+ t^12,true
10_102,10,4,"[-1, -1, 2, -1, -3, 2, -1, 2, 2, 3, 3]",q**(-4)-3*q**(-3)+ 6*q**(-2)-9*q**(-1)+ 12-12*q+ 11*q**2-9*q**3+ 6*q**4-3*q**5+ q**6,"[-1,-1,2,-1,-3,2,-1,2,2,3,3]",t^(-4)-3*t^(-3)+ 6*t^(-2)-9*t^(-1)+ 12-12*t+ 11*t^2-9*t^3+ 6*t^4-3*t^5+ t^6,true
10_103,10,4,"[-1, -1, -2, 1, 3, -2, -2, 3, -2, -2, 3]",-q**(-8)+ 3*q**(-7)-6*q**(-6)+ 9*q**(-5)-12*q**(-4)+ 13*q**(-3)-11*q**(-2)+ 10*q**(-1)-6+ 3*q-q**2,"[-1,-1,-2,1,3,-2,-2,3,-2,-2,3]",-t^(-8)+ 3*t^(-7)-6*t^(-6)+ 9*t^(-5)-12*t^(-4)+ 13*t^(-3)-11*t^(-2)+ 10*t^(-1)-6+ 3*t-t^2,true
10_104,10,3,"[-1, -1, -1, 2, 2, -1, 2, -1, 2, 2]",-q**(-5)+ 3*q**(-4)-6*q**(-3)+ 10*q**(-2)-12*q**(-1)+ 13-12*q+ 10*q**2-6*q**3+ 3*q**4-q**5,"[-1,-1,-1,2,2,-1,2,-1,2,2]",-t^(-5)+ 3*t^(-4)-6*t^(-3)+ 10*t^(-2)-12*t^(-1)+ 13-12*t+ 10*t^2-6*t^3+ 3*t^4-t^5,true
10_105,10,5,"[1, 1, -2, 1, 3, 2, 2, -4, -3, 2, -3, -4]",q**(-3)-3*q**(-2)+ 7*q**(-1)-11+ 14*q-15*q**2+ 15*q**3-12*q**4+ 8*q**5-4*q**6+ q**7,"[1,1,-2,1,3,2,2,-4,-3,2,-3,-4]",t^(-3)-3*t^(-2)+ 7*t^(-1)-11+ 14*t-15*t^2+ 15*t^3-12*t^4+ 8*t^5-4*t^6+ t^7,true
10_106,10,3,"[1, 1, 1, -2, 1, -2, 1, 1, -2, -2]",q**(-3)-3*q**(-2)+ 6*q**(-1)-9+ 12*q-12*q**2+ 12*q**3-10*q**4+ 6*q**5-3*q**6+ q**7,"[1,1,1,-2,1,-2,1,1,-2,-2]",t^(-3)-3*t^(-2)+ 6*t^(-1)-9+ 12*t-12*t^2+ 12*t^3-10*t^4+ 6*t^5-3*t^6+ t^7,true
10_107,10,5,"[1, 1, 4, -3, 2, -3, 4, -2, -2, -3, 1, -2]",-q**(-5)+ 3*q**(-4)-7*q**(-3)+ 12*q**(-2)-14*q**(-1)+ 16-15*q+ 12*q**2-8*q**3+ 4*q**4-q**5,"[1,1,4,-3,2,-3,4,-2,-2,-3,1,-2]",-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 12*t^(-2)-14*t^(-1)+ 16-15*t+ 12*t^2-8*t^3+ 4*t^4-t^5,true
10_108,10,4,"[1, 1, -2, 1, 1, 3, -2, 1, -2, -3, -3]",-q**(-4)+ 3*q**(-3)-5*q**(-2)+ 8*q**(-1)-9+ 10*q-10*q**2+ 8*q**3-5*q**4+ 3*q**5-q**6,"[1,1,-2,1,1,3,-2,1,-2,-3,-3]",-t^(-4)+ 3*t^(-3)-5*t^(-2)+ 8*t^(-1)-9+ 10*t-10*t^2+ 8*t^3-5*t^4+ 3*t^5-t^6,true
10_109,10,3,"[1, 1, -2, 1, -2, -2, 1, 1, -2, -2]",-q**(-5)+ 3*q**(-4)-7*q**(-3)+ 11*q**(-2)-13*q**(-1)+ 15-13*q+ 11*q**2-7*q**3+ 3*q**4-q**5,"[1,1,-2,1,-2,-2,1,1,-2,-2]",-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 11*t^(-2)-13*t^(-1)+ 15-13*t+ 11*t^2-7*t^3+ 3*t^4-t^5,true
10_11,10,5,"[1, 1, 1, 1, 2, -1, -3, 2, -3, -4, 3, -4]",q**(-3)-q**(-2)+ 3*q**(-1)-5+ 6*q-7*q**2+ 7*q**3-6*q**4+ 4*q**5-2*q**6+ q**7,"[1,1,1,1,2,-1,-3,2,-3,-4,3,-4]",t^(-3)-t^(-2)+ 3*t^(-1)-5+ 6*t-7*t^2+ 7*t^3-6*t^4+ 4*t^5-2*t^6+ t^7,true
10_110,10,5,"[1, -4, -3, 2, -3, -4, 2, 2, 2, 3, 1, -2]",q**(-3)-3*q**(-2)+ 7*q**(-1)-10+ 13*q-14*q**2+ 13*q**3-11*q**4+ 7*q**5-3*q**6+ q**7,"[1,-4,-3,2,-3,-4,2,2,2,3,1,-2]",t^(-3)-3*t^(-2)+ 7*t^(-1)-10+ 13*t-14*t^2+ 13*t^3-11*t^4+ 7*t^5-3*t^6+ t^7,true
10_111,10,4,"[1, 1, 2, 2, -3, 2, 2, -1, 2, -3, 2]",1-3*q+ 7*q**2-9*q**3+ 12*q**4-13*q**5+ 12*q**6-10*q**7+ 6*q**8-3*q**9+ q**10,"[1,1,2,2,-3,2,2,-1,2,-3,2]",1-3*t+ 7*t^2-9*t^3+ 12*t^4-13*t^5+ 12*t^6-10*t^7+ 6*t^8-3*t^9+ t^10,true
10_112,10,3,"[-1, -1, -1, 2, -1, 2, -1, 2, -1, 2]",q**(-7)-4*q**(-6)+ 7*q**(-5)-11*q**(-4)+ 14*q**(-3)-14*q**(-2)+ 14*q**(-1)-10+ 7*q-4*q**2+ q**3,"[-1,-1,-1,2,-1,2,-1,2,-1,2]",t^(-7)-4*t^(-6)+ 7*t^(-5)-11*t^(-4)+ 14*t^(-3)-14*t^(-2)+ 14*t^(-1)-10+ 7*t-4*t^2+ t^3,true
10_113,10,4,"[1, 1, 1, 2, -3, 2, -1, 2, -3, 2, -3]",-q**(-2)+ 4*q**(-1)-8+ 14*q-17*q**2+ 19*q**3-18*q**4+ 14*q**5-10*q**6+ 5*q**7-q**8,"[1,1,1,2,-3,2,-1,2,-3,2,-3]",-t^(-2)+ 4*t^(-1)-8+ 14*t-17*t^2+ 19*t^3-18*t^4+ 14*t^5-10*t^6+ 5*t^7-t^8,true
10_114,10,4,"[-1, -1, -2, 1, 3, -2, 3, -2, 3, -2, 3]",q**(-6)-4*q**(-5)+ 7*q**(-4)-11*q**(-3)+ 15*q**(-2)-15*q**(-1)+ 15-12*q+ 8*q**2-4*q**3+ q**4,"[-1,-1,-2,1,3,-2,3,-2,3,-2,3]",t^(-6)-4*t^(-5)+ 7*t^(-4)-11*t^(-3)+ 15*t^(-2)-15*t^(-1)+ 15-12*t+ 8*t^2-4*t^3+ t^4,true
10_115,10,5,"[1, -2, 1, 3, 2, 2, -4, -3, 2, -3, -3, -4]",-q**(-5)+ 4*q**(-4)-9*q**(-3)+ 14*q**(-2)-17*q**(-1)+ 19-17*q+ 14*q**2-9*q**3+ 4*q**4-q**5,"[1,-2,1,3,2,2,-4,-3,2,-3,-3,-4]",-t^(-5)+ 4*t^(-4)-9*t^(-3)+ 14*t^(-2)-17*t^(-1)+ 19-17*t+ 14*t^2-9*t^3+ 4*t^4-t^5,true
10_116,10,3,"[-1, -1, 2, -1, -1, 2, -1, 2, -1, 2]",q**(-7)-4*q**(-6)+ 8*q**(-5)-12*q**(-4)+ 15*q**(-3)-16*q**(-2)+ 15*q**(-1)-11+ 8*q-4*q**2+ q**3,"[-1,-1,2,-1,-1,2,-1,2,-1,2]",t^(-7)-4*t^(-6)+ 8*t^(-5)-12*t^(-4)+ 15*t^(-3)-16*t^(-2)+ 15*t^(-1)-11+ 8*t-4*t^2+ t^3,true
10_117,10,4,"[-1, -1, -2, -2, 3, -2, 1, -2, 3, -2, 3]",-q**(-8)+ 4*q**(-7)-9*q**(-6)+ 13*q**(-5)-16*q**(-4)+ 18*q**(-3)-16*q**(-2)+ 13*q**(-1)-8+ 4*q-q**2,"[-1,-1,-2,-2,3,-2,1,-2,3,-2,3]",-t^(-8)+ 4*t^(-7)-9*t^(-6)+ 13*t^(-5)-16*t^(-4)+ 18*t^(-3)-16*t^(-2)+ 13*t^(-1)-8+ 4*t-t^2,true
10_118,10,3,"[1, 1, -2, 1, -2, -2, 1, -2, 1, -2]",-q**(-5)+ 4*q**(-4)-8*q**(-3)+ 12*q**(-2)-15*q**(-1)+ 17-15*q+ 12*q**2-8*q**3+ 4*q**4-q**5,"[1,1,-2,1,-2,-2,1,-2,1,-2]",-t^(-5)+ 4*t^(-4)-8*t^(-3)+ 12*t^(-2)-15*t^(-1)+ 17-15*t+ 12*t^2-8*t^3+ 4*t^4-t^5,true
10_119,10,4,"[1, 1, -2, 1, 3, -2, 1, -2, -3, -3, -2]",q**(-6)-4*q**(-5)+ 8*q**(-4)-12*q**(-3)+ 16*q**(-2)-17*q**(-1)+ 16-13*q+ 9*q**2-4*q**3+ q**4,"[1,1,-2,1,3,-2,1,-2,-3,-3,-2]",t^(-6)-4*t^(-5)+ 8*t^(-4)-12*t^(-3)+ 16*t^(-2)-17*t^(-1)+ 16-13*t+ 9*t^2-4*t^3+ t^4,true
10_12,10,4,"[-1, -1, -1, -1, -1, -2, 1, 3, -2, 3, 3]",-q**(-8)+ 2*q**(-7)-4*q**(-6)+ 6*q**(-5)-7*q**(-4)+ 8*q**(-3)-7*q**(-2)+ 6*q**(-1)-3+ 2*q-q**2,"[-1,-1,-1,-1,-1,-2,1,3,-2,3,3]",-t^(-8)+ 2*t^(-7)-4*t^(-6)+ 6*t^(-5)-7*t^(-4)+ 8*t^(-3)-7*t^(-2)+ 6*t^(-1)-3+ 2*t-t^2,true
10_120,10,5,"[1, 1, 2, -1, -3, -2, 1, 4, 3, 2, 2, 3, 3, 4]",q**2-4*q**3+ 10*q**4-13*q**5+ 17*q**6-18*q**7+ 16*q**8-13*q**9+ 8*q**10-4*q**11+ q**12,"[1,1,2,-1,-3,-2,1,4,3,2,2,3,3,4]",t^2-4*t^3+ 10*t^4-13*t^5+ 17*t^6-18*t^7+ 16*t^8-13*t^9+ 8*t^10-4*t^11+ t^12,true
10_121,10,4,"[1, 1, 2, -3, 2, -1, 2, -3, 2, -3, 2]",-q**(-2)+ 5*q**(-1)-10+ 15*q-18*q**2+ 20*q**3-18*q**4+ 14*q**5-9*q**6+ 4*q**7-q**8,"[1,1,2,-3,2,-1,2,-3,2,-3,2]",-t^(-2)+ 5*t^(-1)-10+ 15*t-18*t^2+ 20*t^3-18*t^4+ 14*t^5-9*t^6+ 4*t^7-t^8,true
10_122,10,4,"[-1, -1, -2, 3, -2, 1, 3, -2, 3, -2, 3]",q**(-6)-5*q**(-5)+ 9*q**(-4)-13*q**(-3)+ 17*q**(-2)-17*q**(-1)+ 17-13*q+ 8*q**2-4*q**3+ q**4,"[-1,-1,-2,3,-2,1,3,-2,3,-2,3]",t^(-6)-5*t^(-5)+ 9*t^(-4)-13*t^(-3)+ 17*t^(-2)-17*t^(-1)+ 17-13*t+ 8*t^2-4*t^3+ t^4,true
10_123,10,3,"[1, -2, 1, -2, 1, -2, 1, -2, 1, -2]",-q**(-5)+ 5*q**(-4)-10*q**(-3)+ 15*q**(-2)-19*q**(-1)+ 21-19*q+ 15*q**2-10*q**3+ 5*q**4-q**5,"[1,-2,1,-2,1,-2,1,-2,1,-2]",-t^(-5)+ 5*t^(-4)-10*t^(-3)+ 15*t^(-2)-19*t^(-1)+ 21-19*t+ 15*t^2-10*t^3+ 5*t^4-t^5,true
10_124,10,3,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",q**4+ q**6-q**10,"[1,1,1,1,1,2,1,1,1,2]",t^4+ t^6-t^10,true
10_125,10,3,"[-1, -1, -1, -1, -1, 2, 1, 1, 1, 2]",-q**(-4)+ q**(-3)-q**(-2)+ 2*q**(-1)-1+ 2*q-q**2+ q**3-q**4,"[-1,-1,-1,-1,-1,2,1,1,1,2]",-t^(-4)+ t^(-3)-t^(-2)+ 2*t^(-1)-1+ 2*t-t^2+ t^3-t^4,true
10_126,10,3,"[-1, -1, -1, -1, -1, -2, 1, 1, 1, -2]",-q**(-8)+ q**(-7)-2*q**(-6)+ 3*q**(-5)-3*q**(-4)+ 4*q**(-3)-2*q**(-2)+ 2*q**(-1)-1,"[-1,-1,-1,-1,-1,-2,1,1,1,-2]",-t^(-8)+ t^(-7)-2*t^(-6)+ 3*t^(-5)-3*t^(-4)+ 4*t^(-3)-2*t^(-2)+ 2*t^(-1)-1,true
10_127,10,3,"[1, 1, 1, 1, 1, 2, -1, -1, 2, 2]",2*q**2-2*q**3+ 4*q**4-5*q**5+ 5*q**6-5*q**7+ 3*q**8-2*q**9+ q**10,"[1,1,1,1,1,2,-1,-1,2,2]",2*t^2-2*t^3+ 4*t^4-5*t^5+ 5*t^6-5*t^7+ 3*t^8-2*t^9+ t^10,true
10_128,10,4,"[1, 1, 1, 2, 1, 1, 2, 2, 3, -2, 3]",q**3-q**4+ 2*q**5-q**6+ 2*q**7-2*q**8+ q**9-q**10,"[1,1,1,2,1,1,2,2,3,-2,3]",t^3-t^4+ 2*t^5-t^6+ 2*t^7-2*t^8+ t^9-t^10,true
10_129,10,4,"[-1, -1, -1, 2, 1, 1, -3, 2, 1, -3, 2]",-q**(-3)+ 2*q**(-2)-3*q**(-1)+ 5-4*q+ 4*q**2-3*q**3+ 2*q**4-q**5,"[-1,-1,-1,2,1,1,-3,2,1,-3,2]",-t^(-3)+ 2*t^(-2)-3*t^(-1)+ 5-4*t+ 4*t^2-3*t^3+ 2*t^4-t^5,true
10_13,10,6,"[1, 1, 2, -1, -3, 2, 4, -3, -5, 4, -5]",q**(-4)-2*q**(-3)+ 5*q**(-2)-7*q**(-1)+ 8-9*q+ 8*q**2-6*q**3+ 4*q**4-2*q**5+ q**6,"[1,1,2,-1,-3,2,4,-3,-5,4,-5]",t^(-4)-2*t^(-3)+ 5*t^(-2)-7*t^(-1)+ 8-9*t+ 8*t^2-6*t^3+ 4*t^4-2*t^5+ t^6,true
10_130,10,4,"[1, 1, 1, -2, -1, -1, -2, -2, -3, 2, -3]",-q**(-7)+ q**(-6)-2*q**(-5)+ 3*q**(-4)-2*q**(-3)+ 3*q**(-2)-2*q**(-1)+ 2-q,"[1,1,1,-2,-1,-1,-2,-2,-3,2,-3]",-t^(-7)+ t^(-6)-2*t^(-5)+ 3*t^(-4)-2*t^(-3)+ 3*t^(-2)-2*t^(-1)+ 2-t,true
10_131,10,4,"[1, 1, 1, 2, -1, -1, 2, 2, 3, -2, 3]",2*q-3*q**2+ 5*q**3-5*q**4+ 5*q**5-5*q**6+ 3*q**7-2*q**8+ q**9,"[1,1,1,2,-1,-1,2,2,3,-2,3]",2*t-3*t^2+ 5*t^3-5*t^4+ 5*t^5-5*t^6+ 3*t^7-2*t^8+ t^9,true
10_132,10,4,"[1, 1, 1, -2, -1, -1, -2, -3, 2, -3, -3]",-q**(-7)+ q**(-6)-q**(-5)+ q**(-4)+ q**(-2),"[1,1,1,-2,-1,-1,-2,-3,2,-3,-3]",-t^(-7)+ t^(-6)-t^(-5)+ t^(-4)+ t^(-2),true
10_133,10,4,"[1, 1, 1, 2, -1, -1, 2, 3, -2, 3, 3]",q-q**2+ 3*q**3-3*q**4+ 3*q**5-3*q**6+ 2*q**7-2*q**8+ q**9,"[1,1,1,2,-1,-1,2,3,-2,3,3]",t-t^2+ 3*t^3-3*t^4+ 3*t^5-3*t^6+ 2*t^7-2*t^8+ t^9,true
10_134,10,4,"[1, 1, 1, 2, 1, 1, 2, 3, -2, 3, 3]",q**3-q**4+ 3*q**5-3*q**6+ 4*q**7-4*q**8+ 3*q**9-3*q**10+ q**11,"[1,1,1,2,1,1,2,3,-2,3,3]",t^3-t^4+ 3*t^5-3*t^6+ 4*t^7-4*t^8+ 3*t^9-3*t^10+ t^11,true
10_135,10,4,"[-1, -1, -1, -2, 1, -2, 3, 2, 2, 2, 3]",-2*q**(-3)+ 4*q**(-2)-5*q**(-1)+ 7-6*q+ 6*q**2-4*q**3+ 2*q**4-q**5,"[-1,-1,-1,-2,1,-2,3,2,2,2,3]",-2*t^(-3)+ 4*t^(-2)-5*t^(-1)+ 7-6*t+ 6*t^2-4*t^3+ 2*t^4-t^5,true
10_137,10,5,"[1, -2, 1, -2, 3, 2, 2, -4, 3, -4]",q**(-2)-2*q**(-1)+ 4-4*q+ 4*q**2-4*q**3+ 3*q**4-2*q**5+ q**6,"[1,-2,1,-2,3,2,2,-4,3,-4]",t^(-2)-2*t^(-1)+ 4-4*t+ 4*t^2-4*t^3+ 3*t^4-2*t^5+ t^6,true
10_138,10,5,"[-1, 2, -1, 2, 3, 2, 2, -4, 3, -4]",q**(-3)-2*q**(-2)+ 4*q**(-1)-5+ 6*q-6*q**2+ 5*q**3-4*q**4+ 2*q**5,"[-1,2,-1,2,3,2,2,-4,3,-4]",t^(-3)-2*t^(-2)+ 4*t^(-1)-5+ 6*t-6*t^2+ 5*t^3-4*t^4+ 2*t^5,true
10_139,10,3,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 2]",q**4+ q**6-q**8+ q**9-q**10+ q**11-q**12,"[1,1,1,1,2,1,1,1,2,2]",t^4+ t^6-t^8+ t^9-t^10+ t^11-t^12,true
10_14,10,4,"[1, 1, 1, 1, 1, 2, -1, 2, -3, 2, -3]",1-2*q+ 4*q**2-6*q**3+ 9*q**4-9*q**5+ 9*q**6-8*q**7+ 5*q**8-3*q**9+ q**10,"[1,1,1,1,1,2,-1,2,-3,2,-3]",1-2*t+ 4*t^2-6*t^3+ 9*t^4-9*t^5+ 9*t^6-8*t^7+ 5*t^8-3*t^9+ t^10,true
10_140,10,4,"[-1, -1, -1, 2, 1, 1, 1, 2, 3, -2, 3]",1-q+ q**2-q**3+ 2*q**4-q**5+ q**6-q**7,"[-1,-1,-1,2,1,1,1,2,3,-2,3]",1-t+ t^2-t^3+ 2*t^4-t^5+ t^6-t^7,true
10_141,10,3,"[-1, -1, -1, -1, 2, 1, 1, 1, 2, 2]",q**(-2)-2*q**(-1)+ 3-3*q+ 4*q**2-3*q**3+ 2*q**4-2*q**5+ q**6,"[-1,-1,-1,-1,2,1,1,1,2,2]",t^(-2)-2*t^(-1)+ 3-3*t+ 4*t^2-3*t^3+ 2*t^4-2*t^5+ t^6,true
10_142,10,4,"[1, 1, 1, 2, 1, 1, 1, 2, 3, -2, 3]",q**3-q**4+ 2*q**5-2*q**6+ 3*q**7-2*q**8+ 2*q**9-2*q**10,"[1,1,1,2,1,1,1,2,3,-2,3]",t^3-t^4+ 2*t^5-2*t^6+ 3*t^7-2*t^8+ 2*t^9-2*t^10,true
10_143,10,3,"[-1, -1, -1, -1, -2, 1, 1, 1, -2, -2]",-q**(-8)+ 2*q**(-7)-3*q**(-6)+ 4*q**(-5)-5*q**(-4)+ 5*q**(-3)-3*q**(-2)+ 3*q**(-1)-1,"[-1,-1,-1,-1,-2,1,1,1,-2,-2]",-t^(-8)+ 2*t^(-7)-3*t^(-6)+ 4*t^(-5)-5*t^(-4)+ 5*t^(-3)-3*t^(-2)+ 3*t^(-1)-1,true
10_144,10,4,"[1, 1, 2, -1, 2, 1, -3, 2, 1, -3, -2]",2*q**(-1)-3+ 5*q-7*q**2+ 7*q**3-6*q**4+ 5*q**5-3*q**6+ q**7,"[1,1,2,-1,2,1,-3,2,1,-3,-2]",2*t^(-1)-3+ 5*t-7*t^2+ 7*t^3-6*t^4+ 5*t^5-3*t^6+ t^7,true
10_145,10,4,"[-1, -1, -2, 1, -2, -1, -3, -2, 1, -2, -3]",-q**(-10)+ q**(-9)-q**(-8)+ q**(-7)+ q**(-2),"[-1,-1,-2,1,-2,-1,-3,-2,1,-2,-3]",-t^(-10)+ t^(-9)-t^(-8)+ t^(-7)+ t^(-2),true
10_146,10,4,"[-1, -1, 2, -1, 2, 1, -3, 2, -1, 2, -3]",-q**(-5)+ 3*q**(-4)-4*q**(-3)+ 5*q**(-2)-6*q**(-1)+ 6-4*q+ 3*q**2-q**3,"[-1,-1,2,-1,2,1,-3,2,-1,2,-3]",-t^(-5)+ 3*t^(-4)-4*t^(-3)+ 5*t^(-2)-6*t^(-1)+ 6-4*t+ 3*t^2-t^3,true
10_147,10,4,"[1, 1, 1, -3, 2, -1, 2, -3, -2, 1, -2]",q**(-3)-2*q**(-2)+ 3*q**(-1)-4+ 5*q-4*q**2+ 4*q**3-3*q**4+ q**5,"[1,1,1,-3,2,-1,2,-3,-2,1,-2]",t^(-3)-2*t^(-2)+ 3*t^(-1)-4+ 5*t-4*t^2+ 4*t^3-3*t^4+ t^5,true
10_148,10,3,"[-1, -1, -1, -1, -2, 1, -2, 1, 1, -2]",-q**(-8)+ 2*q**(-7)-4*q**(-6)+ 5*q**(-5)-5*q**(-4)+ 6*q**(-3)-4*q**(-2)+ 3*q**(-1)-1,"[-1,-1,-1,-1,-2,1,-2,1,1,-2]",-t^(-8)+ 2*t^(-7)-4*t^(-6)+ 5*t^(-5)-5*t^(-4)+ 6*t^(-3)-4*t^(-2)+ 3*t^(-1)-1,true
10_149,10,3,"[1, 1, 1, 1, 2, -1, 2, -1, 2, 2]",2*q**2-3*q**3+ 6*q**4-7*q**5+ 7*q**6-7*q**7+ 5*q**8-3*q**9+ q**10,"[1,1,1,1,2,-1,2,-1,2,2]",2*t^2-3*t^3+ 6*t^4-7*t^5+ 7*t^6-7*t^7+ 5*t^8-3*t^9+ t^10,true
10_15,10,4,"[-1, -1, -1, -1, 2, -1, 2, 3, -2, 3, 3]",-q**(-6)+ 2*q**(-5)-4*q**(-4)+ 6*q**(-3)-6*q**(-2)+ 7*q**(-1)-6+ 5*q-3*q**2+ 2*q**3-q**4,"[-1,-1,-1,-1,2,-1,2,3,-2,3,3]",-t^(-6)+ 2*t^(-5)-4*t^(-4)+ 6*t^(-3)-6*t^(-2)+ 7*t^(-1)-6+ 5*t-3*t^2+ 2*t^3-t^4,true
10_150,10,4,"[1, 1, 1, -2, 1, 1, 3, -2, -1, 3, 2]",1-2*q+ 4*q**2-4*q**3+ 5*q**4-5*q**5+ 4*q**6-3*q**7+ q**8,"[1,1,1,-2,1,1,3,-2,-1,3,2]",1-2*t+ 4*t^2-4*t^3+ 5*t^4-5*t^5+ 4*t^6-3*t^7+ t^8,true
10_151,10,4,"[-1, -1, -1, -2, 1, 1, -3, 2, -1, -3, 2]",-2*q**(-6)+ 4*q**(-5)-6*q**(-4)+ 8*q**(-3)-7*q**(-2)+ 7*q**(-1)-5+ 3*q-q**2,"[-1,-1,-1,-2,1,1,-3,2,-1,-3,2]",-2*t^(-6)+ 4*t^(-5)-6*t^(-4)+ 8*t^(-3)-7*t^(-2)+ 7*t^(-1)-5+ 3*t-t^2,true
10_152,10,3,"[1, 1, 1, 2, 2, 1, 1, 2, 2, 2]",q**4+ q**6+ q**7-2*q**8+ 2*q**9-3*q**10+ 2*q**11-2*q**12+ q**13,"[1,1,1,2,2,1,1,2,2,2]",t^4+ t^6+ t^7-2*t^8+ 2*t^9-3*t^10+ 2*t^11-2*t^12+ t^13,true
